name,pm_2.5,temp_f,model,hidden,flagged,downgraded,age,is_owner,1week_avg,fips_id,STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,CSA,CSA_Name,CBSA,CBSA_Name,CBSA_POP,CBSA_EMP,CBSA_WRK,Ac_Total,Ac_Water,Ac_Land,Ac_Unpr,TotPop,CountHU,HH,P_WrkAge,Pct_AO0,Pct_AO1,Pct_AO2p,Workers,R_LowWageWk,R_MedWageWk,R_HiWageWk,R_PCTLOWWAGE,TotEmp,E5_Ret,E5_Off,E5_Ind,E5_Svc,E5_Ent,E8_Ret,E8_off,E8_Ind,E8_Svc,E8_Ent,E8_Ed,E8_Hlth,E8_Pub,E_LowWageWk,E_MedWageWk,E_HiWageWk,E_PctLowWage,D1A,D1B,D1C,D1C5_RET,D1C5_OFF,D1C5_IND,D1C5_SVC,D1C5_ENT,D1C8_RET,D1C8_OFF,D1C8_IND,D1C8_SVC,D1C8_ENT,D1C8_ED,D1C8_HLTH,D1C8_PUB,D1D,D2A_JPHH,D2B_E5MIX,D2B_E5MIXA,D2B_E8MIX,D2B_E8MIXA,D2A_EPHHM,D2C_TRPMX1,D2C_TRPMX2,D2C_TRIPEQ,D2R_JOBPOP,D2R_WRKEMP,D2A_WRKEMP,D2C_WREMLX,D3A,D3AAO,D3AMM,D3APO,D3B,D3BAO,D3BMM3,D3BMM4,D3BPO3,D3BPO4,D4A,D4B025,D4B050,D4C,D4D,D4E,D5AR,D5AE,D5BR,D5BE,D5CR,D5CRI,D5CE,D5CEI,D5DR,D5DRI,D5DE,D5DEI,D2A_Ranked,D2B_Ranked,D3B_Ranked,D4A_Ranked,NatWalkInd,Shape_Length,Shape_Area,Low_transit_flag_dist,Low_transit_flag_freq,Pct_Water,Pct_Land,Pct_Unpr,Log_Acres,log_TotPop,Pct_HH_occupied,log_D2A_JPHH,log_D2A_WRKEMP,Pct_Workers,pct_E5_Ret,pct_E5_Off,pct_E5_Ind,pct_E5_Svc,pct_E5_Ent,pct_E8_Ret,pct_E8_off,pct_E8_Ind,pct_E8_Svc,pct_E8_Ent,pct_E8_Ed,pct_E8_Hlth,pct_E8_Pub,log_D3AAO,log_D3AMM,log_D3APO,log_D3B,log_D3BAO,log_D3BMM3,log_D3BMM4,log_D3BPO3,log_D3BPO4,log_D4A,log_D4C,log_D4D,log_D4E,log_D5AE,log_D5BR,log_D5BE,log_D5CR,pow_D5CRI,pow_D5CE,pow_D5CEI,pow_D5DR,pow_D5DRI,pow_D5DE,pow_D5DEI,pow_D2A_Ranked,log_1week_avg
East Manhattan Beach,7.07,87.0,PMS5003+PMS5003+BME280,False,False,False,0,False,14.24,60376208003,6,37,620800,3,348.0,"Los Angeles-Long Beach, CA",31080.0,"Los Angeles-Long Beach-Anaheim, CA",13262234,6249699,5825012,144.1193453,0.0,144.1193453,128.8572111,1403,473.0,473.0,0.569,0.0,0.044397463,0.955602537,474,88,66,320,0.185654008,577,0,2,4,567,4,0,2,4,17,4,479,71,0,106,193,278,0.183708839,3.670729762,10.88802084,4.477824678,0.0,0.015521056,0.031042112,4.400219398,0.031042112,0.0,0.015521056,0.031042112,0.131928977,0.031042112,3.71729293,0.550997491,0.0,8.14855444,1.21987315,0.076278579,0.065702792,0.337515568,0.290821695,0.463729022,0.325175551,0.360198067,0.493078067,0.582828283,0.901998097,0.821490468,0.836516083,22.12469288,0.0,1.09633293,21.02835995,134.7416612,0.0,0.0,4.440763998,115.4598639,53.28916797,716.16,0.0,0.0,1.67,7.416075876,0.001190306,271947,233358,240943,232165,0.000109601,0.397315552,0.00010691,0.453833483,0.000130805,0.201843662,0.000172002,0.23170414,9,3,17,14,12.33333333,3638.056721,583244.8965,False,False,0.0,1.0,0.8941007248663931,4.977556474917841,7.247080584585756,1.0,0.797450054612017,0.5996551044031048,0.3378474697077691,0.0,0.0034662045060658577,0.006932409012131715,0.9826689774696707,0.006932409012131715,0.0,0.0034662045060658577,0.006932409012131715,0.029462738301559793,0.006932409012131715,0.830155979202773,0.12305025996533796,0.0,3.1409010024454327,0.0,0.7401895944938105,3.0923307118332812,4.910753529302982,0.0,0.0,1.6939194918157876,4.757546697766697,3.99432472214142,0.9820784724121582,2.1301436716391238,0.0011895981474649134,12.360333319307875,12.3923198203266,12.355207912029407,0.00010959499424921968,0.9118293275451834,0.4007761167661084,0.9240376212088507,0.4089426759608156,0.8521214774300341,0.42029415435691064,0.8639594898913906,1.2457309396155174,2.7239235502585
East Morada,0.0,89.0,PMS5003+PMS5003+BME280,False,False,False,1,False,4.73,60374612002,6,37,461200,2,348.0,"Los Angeles-Long Beach, CA",31080.0,"Los Angeles-Long Beach-Anaheim, CA",13262234,6249699,5825012,178.2601639,0.0,178.2601639,178.2601639,1353,525.0,515.0,0.628,0.019417476,0.229126214,0.751456311,646,121,156,369,0.187306502,64,0,0,7,56,1,0,0,7,11,1,16,29,0,14,28,22,0.21875,2.94513361,7.590030046,0.359025811,0.0,0.0,0.039268448,0.314147585,0.005609778,0.0,0.0,0.039268448,0.061707561,0.005609778,0.089756453,0.162683571,0.0,3.304159421,0.124271845,0.385819853,0.263363021,0.817029223,0.632361036,0.28456115,0.329113936,0.358582359,0.115381736,0.090331687,0.18028169,10.09375,0.000112366,15.54693689,0.0,1.497165203,14.04977169,47.88686274,0.0,14.36103246,3.590258115,35.90258115,10.77077434,415.75,0.0,0.0,3.0,10.77077434,0.002217295,206711,186145,141851,83293,8.33e-05,0.30200552,8.53e-05,0.362013874,7.7e-05,0.118831945,6.17e-05,0.083127659,5,13,9,16,11.33333333,3934.702999,721408.9651,False,False,0.0,1.0,1.0,5.188838180243201,7.21081845347222,0.9809523809523809,0.11713557721150436,2.4063818866756894,0.47745750184774577,0.0,0.0,0.109375,0.875,0.015625,0.0,0.0,0.109375,0.171875,0.015625,0.25,0.453125,0.0,2.806201002518026,0.0,0.915156169701832,2.71136282098015,3.8895087047627177,0.0,2.7318339429084513,1.5239362566961632,3.6082814984646023,2.465619708402982,1.3862943611198906,2.465619708402982,0.0022148404291103614,12.134286591022718,11.862539539538377,11.33013179674921,8.329653074765782e-05,0.887159051859139,0.3918274908767994,0.9033842643266968,0.38783685150058206,0.8081524996416848,0.37933989216149333,0.779784422230473,1.174618943088019,1.7457155307266483
East Olive Avenue,0.0,90.0,PMS5003+PMS5003+BME280,False,False,False,0,False,8.43,60374311001,6,37,431100,1,348.0,"Los Angeles-Long Beach, CA",31080.0,"Los Angeles-Long Beach-Anaheim, CA",13262234,6249699,5825012,243.0937677,0.0,243.0937677,242.8050566,2255,621.0,562.0,0.706,0.117437722,0.240213523,0.642348754,913,207,331,375,0.226725082,3048,971,24,662,1346,45,971,24,662,1145,45,26,175,0,459,1349,1240,0.150590551,2.557607361,9.287285989,12.55328057,3.999092991,0.098844729,2.726467106,5.543541881,0.185333867,3.999092991,0.098844729,2.726467106,4.715717276,0.185333867,0.10708179,0.720742815,0.0,15.11088794,5.423487544,0.719124062,0.719124062,0.703496188,0.658321162,0.786734747,0.594124408,0.616063,0.403764205,0.850462003,0.460994698,0.299540682,0.496357266,25.17409657,3.810623929,6.880797569,14.48267507,93.05907023,5.265457902,21.06183161,13.16364475,86.88005538,7.898186853,270.91,0.0,0.007291867,10.67,28.09121791,0.004731707,270487,255032,84364,51076,0.000109012,0.395182487,0.000116839,0.495984971,4.58e-05,0.070673723,3.78e-05,0.050974611,18,14,14,18,16.0,4736.423804,983786.8738,False,False,0.0,1.0,0.9988123467634255,5.497552445323691,7.721348612617949,0.9049919484702094,1.8599612013578892,0.2620108804962684,0.40487804878048783,0.3185695538057743,0.007874015748031496,0.21719160104986876,0.4416010498687664,0.014763779527559055,0.3185695538057743,0.007874015748031496,0.21719160104986876,0.37565616797900264,0.014763779527559055,0.00853018372703412,0.057414698162729656,0.0,3.26477024116572,1.5708267906742257,2.0644291130880634,2.7397216613715094,4.543922991607319,1.8350516745837917,3.093849038937153,2.650678452743365,4.475972877693725,2.185847531601441,2.4570214462984645,3.3704363385953062,0.004720547662398174,12.44914822753229,11.342907902632438,10.841089577019996,0.00010900605862371162,0.911338607717779,0.4043512435887854,0.9322810394180638,0.3682023430476933,0.7672303901564375,0.3612011962622235,0.7425665673150915,1.335141362540313,2.2438960966453663
Eddy D. Field Stadium,0.43,125.0,PMS5003+PMS5003+BME280,False,False,False,0,False,4.74,60378004101,6,37,800410,1,348.0,"Los Angeles-Long Beach, CA",31080.0,"Los Angeles-Long Beach-Anaheim, CA",13262234,6249699,5825012,9567.752771,336.9129428,9230.839829,4589.62227,4064,818.0,605.0,0.559,0.01322314,0.249586777,0.737190083,1024,229,213,582,0.223632813,2029,81,60,31,1684,173,81,60,31,131,173,1520,33,0,387,379,1263,0.190734352,0.178228175,0.88547592,0.442084311,0.017648511,0.013072971,0.006754368,0.366914727,0.037693734,0.017648511,0.013072971,0.006754368,0.028542654,0.037693734,0.331181938,0.007190134,0.0,0.620312486,3.353719008,0.410816869,0.410816869,0.496825696,0.464922021,0.585021386,0.441464563,0.487403976,0.409801794,0.666010176,0.670815591,0.504682109,0.609377161,3.626975738,0.246954717,0.465601219,2.914419803,5.572069384,0.346664015,1.039992046,0.207998409,5.962621064,0.693328031,2000.0,0.0,0.0,2.0,0.138665606,0.000492126,26327,17542,0,0,1.06e-05,0.038463842,8.04e-06,0.034115595,0.0,0.0,0.0,0.0,13,7,4,1,5.0,38725.42702,38720170.75,True,False,0.03521338300266162,0.9647866170809527,0.47969699676095445,9.166258148994457,8.310169021981912,0.7396088019559902,1.471030424211641,0.40858165263425145,0.25196850393700787,0.03992114342040414,0.02957121734844751,0.015278462296697881,0.8299655002464268,0.08526367668802366,0.03992114342040414,0.02957121734844751,0.015278462296697881,0.0645638245441104,0.08526367668802366,0.7491375061606703,0.016264169541646133,0.0,1.5319034663407671,0.22070435248602033,0.38226554667864926,1.3646671199928555,1.8828287576360292,0.29763043424360447,0.7129459088289161,0.18896478245877577,1.940555993109414,0.5266958416181656,1.0986122886681098,0.12985705575895085,0.0004920049457144079,9.772410288929185,0.0,0.0,1.0599943820397003e-05,0.721946917123719,0.3094037726503888,0.7133378935798403,0.0,0.0,0.0,0.0,1.2923922207808318,1.747459210331475
Eden Drive,0.0,107.0,PMS5003+PMS5003+BME280,False,False,False,1,False,4.44,60372611012,6,37,261101,2,348.0,"Los Angeles-Long Beach, CA",31080.0,"Los Angeles-Long Beach-Anaheim, CA",13262234,6249699,5825012,1136.200147,37.3612729,1098.838874,662.49976,1574,810.0,622.0,0.551,0.012861736,0.405144695,0.581993569,689,208,129,352,0.301886792,228,6,16,24,144,38,6,16,24,128,38,0,16,0,40,64,124,0.175438596,1.222641952,2.375849917,0.344151068,0.009056607,0.024150952,0.036226428,0.217358569,0.057358511,0.009056607,0.024150952,0.036226428,0.193207617,0.057358511,0.0,0.024150952,0.0,1.56679302,0.366559486,0.688439505,0.688439505,0.741347078,0.638784799,0.490412137,0.587640841,0.641572442,0.921669913,0.253052164,0.497273719,3.021929825,0.13239971,13.52528605,0.890310729,0.280227659,12.35474766,30.88292634,2.32973192,4.659463841,0.0,37.27571072,2.9121649,2000.0,0.0,0.0,0.0,0.0,0.0,250607,186485,0,0,0.000101,0.366137735,8.54e-05,0.362675104,0.0,0.0,0.0,0.0,10,13,8,1,6.833333333,13958.24621,4598135.682,True,True,0.032882651000044276,0.9671173489119431,0.5830836774218443,7.036324509041697,7.362010551259734,0.7679012345679013,0.31229625708871206,1.3917618434110752,0.4377382465057179,0.02631578947368421,0.07017543859649122,0.10526315789473684,0.631578947368421,0.16666666666666666,0.02631578947368421,0.07017543859649122,0.10526315789473684,0.5614035087719298,0.16666666666666666,0.0,0.07017543859649122,0.0,2.6758909961757276,0.6367412224365282,0.2470379207103113,2.591871951587459,3.4620706420556533,1.2028917962471863,1.7333291599896201,0.0,3.6448155101499258,1.3640909036359237,0.0,0.0,0.0,12.13611144822421,0.0,0.0,0.00010099489984340765,0.9044081120111673,0.39187340188919084,0.9035491349037442,0.0,0.0,0.0,0.0,1.2589254117941673,1.6937790608678513
Edgeware Attic (inside),0.0,93.0,PMS5003+PMS5003+BME280,False,False,False,1,False,3.09,60371976002,6,37,197600,2,348.0,"Los Angeles-Long Beach, CA",31080.0,"Los Angeles-Long Beach-Anaheim, CA",13262234,6249699,5825012,54.1576483,0.0,54.1576483,54.1576483,1517,662.0,604.0,0.724,0.067880795,0.382450331,0.549668874,874,222,290,362,0.254004577,72,2,10,16,39,5,2,10,16,14,5,0,25,0,31,29,12,0.430555556,12.2235736,28.01081745,1.329452114,0.036929225,0.184646127,0.295433803,0.720119895,0.092323063,0.036929225,0.184646127,0.295433803,0.258504578,0.092323063,0.0,0.461615317,0.0,13.55302571,0.119205298,0.761310494,0.761310494,0.881198604,0.759288449,0.262120491,0.344479669,0.369037405,0.035349054,0.090623033,0.152219873,12.13888889,1.45e-05,27.07623161,0.0,4.795496624,22.28073499,141.8554949,0.0,59.0867606,0.0,82.72146485,47.26940848,351.37,0.0,0.0,16.33,192.9773601,0.010764667,572954,444943,555405,316947,0.000230913,0.837087869,0.000203844,0.865322943,0.000301524,0.465275934,0.000234813,0.316317844,4,18,17,17,15.0,2016.859052,219172.4858,False,False,0.0,1.0,1.0,4.010195417861055,7.325148957955575,0.9123867069486404,0.11261887809631482,2.5755764501203897,0.5761371127224786,0.027777777777777776,0.1388888888888889,0.2222222222222222,0.5416666666666666,0.06944444444444445,0.027777777777777776,0.1388888888888889,0.2222222222222222,0.19444444444444445,0.06944444444444445,0.0,0.3472222222222222,0.0,3.3349233682286497,0.0,1.7570811718255717,3.1476261941002557,4.961833594160287,0.0,4.095789527756391,0.0,4.4274953944385835,3.8767979951949956,2.8524391037275145,5.267741451737829,0.010707140440137769,13.005703710532892,13.227454656821331,12.666493001548847,0.0002308863436966612,0.9823745544772539,0.42749377323057725,0.9856388693622529,0.4445618474675948,0.9263413680257871,0.4335829678021212,0.8912763223051133,1.148698354997035,1.4085449700547104
El Chico outside,4.09,89.0,PMS5003+PMS5003+BME280,False,False,False,0,False,9.41,60376513022,6,37,651302,2,348.0,"Los Angeles-Long Beach, CA",31080.0,"Los Angeles-Long Beach-Anaheim, CA",13262234,6249699,5825012,199.6459276,0.0,199.6459276,177.00825,1479,638.0,569.0,0.54,0.056239016,0.212653779,0.731107206,721,130,170,421,0.180305132,157,15,3,12,127,0,15,3,12,118,0,0,9,0,28,66,63,0.178343949,3.604351775,8.35554275,0.886964308,0.084741813,0.016948363,0.06779345,0.717480682,0.0,0.084741813,0.016948363,0.06779345,0.666635595,0.0,0.0,0.050845088,0.0,4.491316083,0.275922671,0.481893968,0.415080871,0.543685144,0.42079927,0.414177172,0.449841159,0.491911872,0.63407921,0.19193154,0.357630979,4.592356688,0.027533366,18.01518951,0.21397353,0.679595111,17.12162087,71.62119544,0.0,0.0,0.0,83.34755534,16.02837603,920.01,0.0,0.0,5.33,17.08624885,0.003603786,163332,149769,67344,66886,6.58e-05,0.238628644,6.86e-05,0.29127001,3.66e-05,0.056415665,4.96e-05,0.066753228,8,6,12,13,10.66666667,6705.452507,807956.2183,False,False,0.0,1.0,0.8866108721969244,5.3015418004690815,7.299797366758161,0.8918495297805643,0.24366958042160566,1.7214007883050317,0.4874915483434753,0.09554140127388536,0.01910828025477707,0.07643312101910828,0.8089171974522293,0.0,0.09554140127388536,0.01910828025477707,0.07643312101910828,0.7515923566878981,0.0,0.0,0.05732484076433121,0.0,2.9452381076729206,0.19389888844572536,0.5185527590115666,2.897105748600998,4.285256827431531,0.0,0.0,0.0,4.434945826236475,2.8348811307617785,1.8453002361560848,2.8951519174849376,0.003597307922305169,11.916856062986442,11.117583940032915,11.110759907353348,6.579783527495876e-05,0.8665073628580591,0.38338261168887106,0.8839538202369775,0.36003780766462884,0.750135935845178,0.37114889137483975,0.7628641869226919,1.2311444133449163,2.3427668826268775
Eleda Drive,1.96,94.0,PMS5003+PMS5003+BME280,False,False,False,1,False,6.74,60376514023,6,37,651402,3,348.0,"Los Angeles-Long Beach, CA",31080.0,"Los Angeles-Long Beach-Anaheim, CA",13262234,6249699,5825012,211.3695871,0.2923193,211.0772678,198.70138,2277,758.0,737.0,0.586,0.03256445,0.149253731,0.818181818,998,179,234,585,0.179358717,835,93,96,34,572,40,93,96,34,267,40,33,272,0,134,320,381,0.160479042,3.814769681,11.45940708,4.202285862,0.468039024,0.483137057,0.171111041,2.878691633,0.201307107,0.468039024,0.483137057,0.171111041,1.34372494,0.201307107,0.166078363,1.368888329,0.0,8.017055543,1.132971506,0.638849415,0.638849415,0.835953554,0.782272775,0.690576001,0.597141261,0.656282532,0.533104314,0.536632391,0.911074741,1.195209581,0.822662226,23.10133847,1.240703338,3.880909465,17.97972567,110.2034352,3.032065019,24.25652015,12.12826008,90.96195057,21.22445513,521.7,0.0,0.0,5.33,16.16090655,0.002340799,201016,185067,72475,69337,8.1e-05,0.293685104,8.48e-05,0.359917385,3.93e-05,0.060714025,5.14e-05,0.069199362,16,18,15,15,15.66666667,5200.12935,855398.2519,False,False,0.0013829771066435508,0.9986170228933564,0.940066083896892,5.358328092204071,7.731053144007127,0.9722955145118733,0.7575160807501969,0.7862775230624993,0.4382960035133948,0.11137724550898204,0.11497005988023952,0.0407185628742515,0.6850299401197605,0.04790419161676647,0.11137724550898204,0.11497005988023952,0.0407185628742515,0.3197604790419162,0.04790419161676647,0.03952095808383234,0.325748502994012,0.0,3.182267377128696,0.8067898067609202,1.5853315682798,2.943371339441921,4.711361273425663,1.3942786563830967,3.229084346149728,2.574767164682351,4.52137491074006,3.1011932650139546,1.8453002361560848,2.8426339219184795,0.002338063597873535,12.12847860409162,11.191010751555998,11.146748375442591,8.099671967713624e-05,0.884684038779746,0.391597206652422,0.9028597294550499,0.3626095643365869,0.7556642952514062,0.37247429935969595,0.7656146041414805,1.3195079107728942,2.046401687601636
Enrose Outside,0.39,113.0,PMS5003+PMS5003+BME280,False,False,False,1,False,7.38,60376707012,6,37,670701,2,348.0,"Los Angeles-Long Beach, CA",31080.0,"Los Angeles-Long Beach-Anaheim, CA",13262234,6249699,5825012,178.1099271,0.0,178.1099271,178.1099271,2094,852.0,852.0,0.55,0.009389671,0.235915493,0.754694836,997,163,241,593,0.163490471,113,18,0,2,64,29,18,0,2,13,29,1,50,0,39,48,26,0.345132743,4.783562679,11.75678433,0.634439651,0.101061183,0.0,0.01122902,0.359328652,0.162820795,0.101061183,0.0,0.01122902,0.072988632,0.162820795,0.00561451,0.280725509,0.0,5.41800233,0.132629108,0.746637716,0.643118724,0.76152351,0.656169906,0.299674549,0.478038041,0.530617982,0.205747183,0.10240145,0.203603604,8.82300885,0.000400415,20.51544577,0.0,1.34696123,19.16848454,95.8509179,0.0,0.0,7.186573039,89.83216298,28.74629215,458.66,0.0,0.0,1.0,3.593286519,0.000477555,184241,174385,89202,65320,7.43e-05,0.269176768,7.99e-05,0.339143084,4.84e-05,0.07472663,4.84e-05,0.065190336,5,14,14,16,13.16666667,5262.085189,720800.2485,False,False,0.0,1.0,1.0,5.187999735224634,7.647308832356238,1.0,0.1245415745262505,2.2847274756390843,0.4761222540592168,0.1592920353982301,0.0,0.017699115044247787,0.5663716814159292,0.25663716814159293,0.1592920353982301,0.0,0.017699115044247787,0.11504424778761062,0.25663716814159293,0.008849557522123894,0.4424778761061947,0.0,3.068771085109159,0.0,0.853121397772072,3.0041212147854357,4.573172867350685,0.0,0.0,2.102495377941199,4.509013440728329,3.3927044906107793,0.6931471805599453,1.5245957850657563,0.00047744100690152633,12.06902651200543,11.398669950289543,11.087068856214001,7.429723989171651e-05,0.8770084088053554,0.3892733548243415,0.8975079341363069,0.37024102206842624,0.7715206235549643,0.37024102206842624,0.7610589926709489,1.174618943088019,2.1258479144939915
EPtronics,0.36,113.0,PMS5003+PMS5003+BME280,False,False,False,0,False,20.24,60375435011,6,37,543501,1,348.0,"Los Angeles-Long Beach, CA",31080.0,"Los Angeles-Long Beach-Anaheim, CA",13262234,6249699,5825012,408.4580297,1.5433866,406.9146431,406.9146431,1013,239.0,239.0,0.601,0.334728033,0.041841004,0.623430962,460,91,174,195,0.197826087,3153,179,573,1344,917,140,179,573,1344,652,140,9,256,0,466,1099,1588,0.14779575,0.587346767,2.489465585,7.74855379,0.439895696,1.40815773,3.302903994,2.253543871,0.344052499,0.439895696,1.40815773,3.302903994,1.60230164,0.344052499,0.022117661,0.62912457,0.0,8.335900557,13.19246862,0.828673529,0.828673529,0.781649927,0.731456257,0.834126066,0.686085988,0.66345401,0.39118946,0.486317811,0.254636037,0.145892801,0.425663054,30.31143125,13.86232711,8.467235972,7.981868166,69.2257221,26.73779424,20.44654854,15.72811426,45.61153135,9.436868555,281.64,0.0,0.0,13.0,20.44654854,0.012833169,411290,375214,624352,456030,0.000165759,0.60089618,0.000171899,0.729714329,0.000338954,0.52303447,0.000337854,0.455124757,19,17,11,18,15.66666667,10438.85038,1653002.917,False,False,0.003778568390817462,0.9962214316091825,0.9962214316091825,6.014834406465412,6.921658184151129,1.0,2.652711445033349,0.1361840720324161,0.45409674234945707,0.056771328893117666,0.18173168411037108,0.4262607040913416,0.29083412622898824,0.044402156676181415,0.056771328893117666,0.18173168411037108,0.4262607040913416,0.2067871868062163,0.044402156676181415,0.0028544243577545195,0.08119251506501744,0.0,3.4439832465260554,2.6988296293167764,2.2478369925781645,2.1952078969804525,4.251714655600311,3.322795896224079,3.065563725200962,2.8170907925668978,3.841847964382604,2.345344590622362,2.6390573296152584,3.065563725200962,0.012751521674039262,12.83525447399312,13.344471192528944,13.03031606864196,0.00016574526349490476,0.9503420462746806,0.42026897908690336,0.9689810581099024,0.44979443337994496,0.9372447818558333,0.44964824896530564,0.9243001978656723,1.3423796509621049,3.055886196373738
ESL,4.49,89.0,PMS5003+PMS5003+BME280,False,False,False,0,False,10.67,60377022011,6,37,702201,1,348.0,"Los Angeles-Long Beach, CA",31080.0,"Los Angeles-Long Beach-Anaheim, CA",13262234,6249699,5825012,113.5990359,0.0,113.5990359,113.5990359,849,499.0,411.0,0.636,0.03406326,0.498783455,0.467153285,588,115,114,359,0.195578231,2363,0,111,5,2138,109,0,111,5,117,109,1929,92,0,369,561,1433,0.156157427,4.392642913,7.473654977,20.80123287,0.0,0.977120969,0.044014458,18.82058226,0.959515185,0.0,0.977120969,0.044014458,1.029938318,0.959515185,16.98077792,0.809866028,0.0,25.19387579,5.749391727,0.280693168,0.241775935,0.412687238,0.355593678,0.466608232,0.269488229,0.299242112,0.391958631,0.52864259,0.39850898,0.248836225,0.471817144,24.74763159,0.0,1.630561186,23.1170704,184.1029709,0.0,11.26770126,16.90155189,180.2832202,39.43695441,147.52,0.0,0.0,36.33,204.6777934,0.042791519,356906,273228,287325,163917,0.000143841,0.521440959,0.000125175,0.531372461,0.000155986,0.240698963,0.000121439,0.163591616,9,5,19,20,15.33333333,2752.666304,459730.1687,False,False,0.0,1.0,1.0,4.741439391505287,6.745236349484363,0.8236472945891784,1.9094523863053627,0.22221209764589941,0.6925795053003534,0.0,0.046974185357596274,0.0021159542953872196,0.9047820567075752,0.04612780363944139,0.0,0.046974185357596274,0.0021159542953872196,0.04951333051206094,0.04612780363944139,0.8163351671603893,0.03893355903512484,0.0,3.248342645792215,0.0,0.967197202134899,3.1829199051123807,5.22091226969376,0.0,2.506969894798028,2.8848874068540384,5.200060560802418,3.69974407999081,3.6197972929264925,5.3263108345842545,0.04190127013274491,12.51806555038647,12.568372738610265,12.007121581764654,0.0001438306558752871,0.9369588424930917,0.40714748833773845,0.9387282858890955,0.41620621607226194,0.8672562172380475,0.4059156709853971,0.8344034752736682,1.2457309396155174,2.4570214462984645
HSS,2.57,97.0,PMS5003+PMS5003+BME280,False,False,False,1,False,9.9,60377022011,6,37,702201,1,348.0,"Los Angeles-Long Beach, CA",31080.0,"Los Angeles-Long Beach-Anaheim, CA",13262234,6249699,5825012,113.5990359,0.0,113.5990359,113.5990359,849,499.0,411.0,0.636,0.03406326,0.498783455,0.467153285,588,115,114,359,0.195578231,2363,0,111,5,2138,109,0,111,5,117,109,1929,92,0,369,561,1433,0.156157427,4.392642913,7.473654977,20.80123287,0.0,0.977120969,0.044014458,18.82058226,0.959515185,0.0,0.977120969,0.044014458,1.029938318,0.959515185,16.98077792,0.809866028,0.0,25.19387579,5.749391727,0.280693168,0.241775935,0.412687238,0.355593678,0.466608232,0.269488229,0.299242112,0.391958631,0.52864259,0.39850898,0.248836225,0.471817144,24.74763159,0.0,1.630561186,23.1170704,184.1029709,0.0,11.26770126,16.90155189,180.2832202,39.43695441,147.52,0.0,0.0,36.33,204.6777934,0.042791519,356906,273228,287325,163917,0.000143841,0.521440959,0.000125175,0.531372461,0.000155986,0.240698963,0.000121439,0.163591616,9,5,19,20,15.33333333,2752.666304,459730.1687,False,False,0.0,1.0,1.0,4.741439391505287,6.745236349484363,0.8236472945891784,1.9094523863053627,0.22221209764589941,0.6925795053003534,0.0,0.046974185357596274,0.0021159542953872196,0.9047820567075752,0.04612780363944139,0.0,0.046974185357596274,0.0021159542953872196,0.04951333051206094,0.04612780363944139,0.8163351671603893,0.03893355903512484,0.0,3.248342645792215,0.0,0.967197202134899,3.1829199051123807,5.22091226969376,0.0,2.506969894798028,2.8848874068540384,5.200060560802418,3.69974407999081,3.6197972929264925,5.3263108345842545,0.04190127013274491,12.51806555038647,12.568372738610265,12.007121581764654,0.0001438306558752871,0.9369588424930917,0.40714748833773845,0.9387282858890955,0.41620621607226194,0.8672562172380475,0.4059156709853971,0.8344034752736682,1.2457309396155174,2.388762789235098
